"","SYMBOL","DESC","GSM3688814_p.15.06.2016_01_AS6.ga.cel","GSM3688815_p.15.06.2016_02_AS2.ga.cel","GSM3688816_p.15.06.2016_03_AS3.ga.cel","GSM3688817_p.15.06.2016_04_AS5.ga.cel","GSM3688818_p.15.06.2016_14_AS7.ga.cel","GSM3688819_p.15.06.2016_05_S15.ga.cel","GSM3688820_p.15.06.2016_07_S10.ga.cel","GSM3688821_p.15.06.2016_09_S29.ga.cel","GSM3688822_p.15.06.2016_10_S22.ga.cel","GSM3688823_p.15.06.2016_11_S17.ga.cel","GSM3688824_p.15.06.2016_12_S19.ga.cel","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"16955939","LRIG1","leucine rich repeats and immunoglobulin like domains 1",6.45142453483949,5.8088084107977,5.85611338064477,5.94127334347199,6.07819288088581,7.75698127523,7.85856533886907,6.86945626287469,7.30768883037371,6.73193632577323,7.64923304634602,-1.33514766978317,6.75542487546422,-4.22512113395672,0.000616885022109064,0.081706867634577,-0.164991637672493
"16688506","NEGR1","neuronal growth regulator 1",6.96893540841985,5.6224194681012,6.60945785953792,6.24493213402282,6.46456953197693,8.40596048079372,7.73331684021307,7.27804628832723,8.01481163180547,7.2800687745466,8.16211539627371,-1.43032368824823,7.16223943763805,-4.20952640053304,0.000637553736438421,0.081706867634577,-0.195551676555098
"16951696","NEK10","NIMA related kinase 10",6.97962656077654,6.84283523456107,7.30378262241917,7.22927325255291,6.49773514455415,8.93259141782593,9.52225654644688,7.77085310765405,9.68903700286433,7.75412981938535,8.25059456311812,-1.68259317990968,7.88842866110532,-4.20699968626932,0.000640968061953841,0.081706867634577,-0.200504512985344
"17012721","EYA4","EYA transcriptional coactivator and phosphatase 4",5.20322680119709,4.38538849780999,4.27685905917486,4.36019480379073,4.96064527626758,6.95067864246781,5.17281596593047,5.85656291727576,6.99687545349619,6.88021160957414,5.77529237380721,-1.63480993944388,5.52897740007198,-4.20560395207699,0.000642862047235342,0.081706867634577,-0.203240579397731
"16675197","PLA2G4A","phospholipase A2 group IVA",5.04562960848281,4.33520618591215,4.64445528770084,4.78862286103723,4.52758763717646,7.09707375286907,7.65860165381161,5.10515733877512,7.25348756939382,5.5026432967252,6.43065044458905,-1.83963535996541,5.67173778513394,-4.19875338243571,0.000652240736862111,0.081706867634577,-0.216671476429497
"16937855","FBLN2","fibulin 2",8.46260011463958,8.51451476150597,8.72500666710373,8.60007340580058,8.66549685990645,7.09085899614511,7.00455462316908,5.96092226733587,8.16391311356136,6.80623070507343,7.4843685784205,1.5083969811737,7.77077637206015,4.19103019096756,0.000662980540578081,0.0822832515361907,-0.231816512518074
"16690704","SLC16A4","solute carrier family 16 member 4",5.87502590727874,6.39213246960868,5.86003981266,5.80499606719674,4.52794151701251,7.54119991240835,7.47344425870439,6.71630336460147,8.28977637248794,6.79332872097347,6.99289432158582,-1.60913067037558,6.56973479313801,-4.13926950443167,0.000739735737914714,0.0899047796064319,-0.33340511845478
"16851230","ANKRD20A5P","ankyrin repeat domain 20 family member A5, pseudogene",4.198236033899,4.59720046388191,4.1012134661451,4.2484085319841,4.19647902039565,4.31217573668556,5.88422984920867,7.81034597327294,6.92556501423137,6.07535115735291,6.37295241806111,-1.96179585487428,5.33837796955621,-4.13623119013395,0.000744511379910022,0.0899047796064319,-0.339372788790703
"16718670","GFRA1","GDNF family receptor alpha 1",7.43264323229786,8.06338130308446,8.21437987671433,8.24559245344173,6.8677618662902,9.95830644195934,10.1492922680334,8.62395580300784,9.46210464284088,9.28751600827309,8.6197965975864,-1.58541021391777,8.62952095395723,-4.12638427669079,0.000760204395368831,0.0909801760314626,-0.358716753673901
"17063005","PLXNA4","plexin A4",5.43639853654059,4.87994615067746,5.35293747574925,5.26188649945902,4.94449690145242,6.65454506510985,6.06418571247604,6.05501603127598,6.84492201081621,6.1036198776583,6.73099456878083,-1.23374743157712,5.84808625727236,-4.1207345014877,0.000769359181367404,0.0912609775845016,-0.369817785481655
"17047795","CD36","CD36 molecule",5.32943503073092,7.76833264559607,6.92065878692082,7.74926176089548,5.62292804073131,5.11522148139219,4.81659222850289,4.57160795860503,5.12706965307944,4.75578097184943,4.85098294914413,1.80524737921273,5.69344286431343,4.10611602952402,0.000793567947759329,0.0933068839628601,-0.398548401773877
"17012632","ENPP1","ectonucleotide pyrophosphatase/phosphodiesterase 1",5.89434510589884,6.44921617123624,6.77605374078371,7.53711792889424,6.51491983635146,8.98508777151799,9.44892773118071,7.36222780124373,8.07656424737027,8.2904503135813,7.73596113049958,-1.68220594259937,7.55189743441437,-4.09458198450448,0.000813211718515131,0.0947851293476245,-0.421224262068602
"16937943","SLC6A6","solute carrier family 6 member 6",6.43553269457169,6.29517075215914,6.0200683516221,6.28438180407991,6.00695025470837,7.56585340284427,7.48539839993218,7.06019393824683,9.0746505668342,7.97339565732079,7.06507702026371,-1.49567405947875,7.02424298568938,-4.06360899507532,0.000868431145525965,0.100348716160604,-0.482147126777787
"16906733","STK17B","serine/threonine kinase 17b",5.63125170994124,5.5381059676738,5.59658384900705,6.15524791526929,5.63012812854996,6.9308419513563,7.8235739040086,6.61291816557797,7.44372678640362,6.33564713371053,7.08387589447951,-1.32816712516783,6.43471830963435,-4.05620245706467,0.000882188150311889,0.101067093733167,-0.496721762924843
"16956316","CNTN3","contactin 3",6.39769362630844,5.49517880217285,6.29289646445159,6.29554124050205,5.73561123802532,4.57598771223693,4.76627053501589,4.42341549056841,5.03475951504667,4.60855516999258,5.34598476414057,1.25088874312521,5.36108132349648,4.03408445429517,0.000924595584476214,0.104145203481674,-0.540259165606598
"17061881","DOCK4","dedicator of cytokinesis 4",5.68560397536553,5.30143348966889,5.51817278250459,5.26231711629584,5.26642891888012,7.01929969493169,7.9641183711132,6.33343752742353,7.15759141154303,6.38005009607603,6.1262247871126,-1.42332905815702,6.18315256099228,-4.0256181016495,0.000941368270789036,0.105150835847135,-0.556929579726448
"16719217","CHST15","carbohydrate sulfotransferase 15",7.03109234468508,6.47533429601688,7.00199726103589,6.33912590534045,6.28921666775632,7.86771601295248,8.7060798096115,7.02180114955677,8.54785725007061,7.92474805046687,8.06355461887543,-1.39460618695535,7.38804757876075,-4.02154810071638,0.000949540397243897,0.105187103178985,-0.564944462110454
"17117110","CD24","CD24 molecule",5.52760317138027,4.19420026079199,4.23125271119343,4.32096933527448,5.60516259868266,6.56896200952028,7.50046691432173,5.86240516745113,5.82418304912471,7.52532342595021,9.7529551924965,-2.39654501101286,6.08304398510795,-4.00728177711953,0.000978755563971357,0.106680568646205,-0.59304336046638
"16979163","ARSJ","arylsulfatase family member J",5.14687869970605,4.53980342694773,4.53412764889571,4.74714936789396,4.73204665353781,6.02245823248733,6.25374354260188,6.32267991258429,5.79539548228851,5.44461492039761,5.69524341758143,-1.18235475859392,5.38492193681112,-4.00719315106615,0.000978939864479501,0.106680568646205,-0.593217940965755
"17044692","PRR15","proline rich 15",5.66481122192385,6.12424369246418,6.75108631950808,6.35040801428946,5.58099155164386,4.31059038926692,4.72504506550975,4.63312719070703,4.53357357250012,5.56234041896392,4.82321697891736,1.32965922398837,5.36903949233587,4.00197117343446,0.00098986120028155,0.107000802649789,-0.603504969535948
"16671874","SYT11","synaptotagmin 11",7.12527392513408,6.98774120301141,7.03325093014142,7.48516602235452,6.01299399525839,8.32902973047287,9.07092042215155,7.96831610797996,8.49157464627695,7.85177601471647,8.08815773638253,-1.37107722781676,7.67674552126183,-3.9967630040278,0.00100087617592434,0.107325954096718,-0.613765740576713
"16676355","NFASC","neurofascin",7.21072724742239,6.9542943822201,6.7033558536233,7.19805446264114,6.47956813801182,7.88357551401248,8.90066522315185,7.60634120616431,9.04566780695347,8.05115299928159,8.08023003358944,-1.35207211374178,7.64669389700653,-3.9844920848819,0.00102732012317881,0.10909703599265,-0.637944666176138
"16767254","IL26","interleukin 26",3.77160780784484,3.98062066225281,3.86272832192838,3.96794650064847,3.93253616869065,7.15649675082038,4.83424947579722,5.76489344212839,8.6685494483785,5.24120586100409,5.18114678933505,-2.23800240230424,5.12381647534807,-3.98089252146152,0.00103521015398673,0.10909703599265,-0.645038272915837
"16766279","SNORD59B","small nucleolar RNA, C/D box 59B",4.44506727151595,4.53204526011053,5.08338262223806,5.24812612930165,4.82179575645421,6.1328636747407,7.189169016299,6.23789271201408,6.47741053619284,5.10297167996968,6.45189478459032,-1.43928365937703,5.61114722212973,-3.97790278101884,0.0010418099527797,0.10909703599265,-0.650930425297351
"17070013","RDH10","retinol dehydrogenase 10",9.69669857798338,9.62411005546144,9.6972982995745,9.72216751946792,9.5022922888324,8.19511963104521,8.59997841539596,6.18376288012846,9.07792877038007,7.77056444015575,7.96722518714968,1.68275012755474,8.73064964232498,3.97341268627354,0.0010518015978211,0.109289524164295,-0.659779990183162
"16944695","PARP14","poly(ADP-ribose) polymerase family member 14",7.46992423613331,6.84275171101619,6.86710415301821,6.88970171934066,5.58451201190432,8.40593780812722,9.0444849293636,8.03220187818371,9.1536170524751,7.72616525636686,7.57872892164264,-1.59272387474399,7.59955724341562,-3.96687662617191,0.00106651910205259,0.109966323414715,-0.672663076027844
"16919022","SAMHD1","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1",7.12096079346571,7.09349526458146,7.12919244993063,7.18099368626048,6.91322420302218,8.3621392933432,8.94152119592247,7.89054780255135,9.14524341671702,8.10545133653822,7.76372897143485,-1.28053205663243,7.78604531034251,-3.94616757575669,0.00111453638273375,0.114040043314223,-0.713490525123305
"17101990","CNKSR2","connector enhancer of kinase suppressor of Ras 2",6.88130667867991,7.39804436173998,6.97746524143585,7.08738281332773,6.41289461867342,5.27943099544082,6.62943266032716,5.52833865863936,5.32006915852627,5.54302533772165,5.65178747591579,1.29273802834287,6.24628890912981,3.9388365117036,0.00113205217053444,0.114718165466912,-0.727946418574922
"16886491","TNFAIP6","TNF alpha induced protein 6",8.4783540575466,6.10393111116521,8.18008839016119,7.69551053815434,7.49925607433593,10.7220700125454,11.2558447444979,8.33285941983661,9.6355454591103,8.44650400681147,10.167633783983,-2.16864820352479,8.77432705437708,-3.93625710269312,0.00113828081222764,0.114718165466912,-0.733033011001694
"17088100","UGCG","UDP-glucose ceramide glucosyltransferase",7.9816580175247,6.83494821921697,7.47238482822161,7.52527329943463,6.04909534861855,8.7553924497981,10.161126515192,8.52371479377892,8.87181191258683,8.2707692834085,8.29101194315835,-1.63963254038383,8.06701696463083,-3.92549846513807,0.00116463499158383,0.115283856768011,-0.754250860106258
"17034254","HLA-B","major histocompatibility complex, class I, B",7.56651127650442,6.73383082204163,6.99055154915031,6.95173362598658,7.10707141618522,8.50751611509543,8.90300289097934,7.99061849137032,8.69269774361697,8.09840052001746,7.69763526023741,-1.24503876557919,7.74905179192592,-3.92001748883784,0.00117829665601444,0.115283856768011,-0.765061363222175
"16683445","FUCA1","alpha-L-fucosidase 1",6.00006436191013,5.47760136885443,6.0098249886261,6.37487875912226,6.40880983832681,7.69221707941601,7.72710817485953,6.41433437375279,8.34615843908302,7.24850924377634,7.28354600071185,-1.39774302189864,6.81664114803993,-3.90796661078668,0.00120890470091101,0.117421439210226,-0.78883258487782
"16888270","ITGA4","integrin subunit alpha 4",8.51236880647104,8.03295455176201,8.62882100740605,8.92154423043728,8.0922436676635,6.54706753090287,8.18878929906769,6.38456028525373,7.3340300276908,6.62968052298726,7.06320033652888,1.4130317856761,7.66684184237919,3.89635022370376,0.00123916715048446,0.119494938741682,-0.811749745199626
"17080666","SMILR","smooth muscle induced lncRNA, enhancer of proliferation",4.65787285431876,4.73052905910299,4.25545112644698,4.39586899611858,4.79870052623955,5.51329629701748,6.80915205817469,5.70108484512411,5.28844877850272,5.58421770677914,6.97606515232563,-1.41102629387526,5.33733521819551,-3.88434351880015,0.00127124851427986,0.119998697784558,-0.83543979368052
"16676167","PRELP","proline and arginine rich end leucine rich repeat protein",7.12544124791775,6.00749011178255,6.81190417622794,6.99149062743972,6.40165138529009,9.03671866966366,9.85969085737274,6.60444752711374,8.30534966135583,8.31803009900611,8.73739730002125,-1.80934350935728,7.65451015119922,-3.86800175291125,0.0013162607980435,0.121177188772518,-0.867687435069056
"16896561","CYP1B1","cytochrome P450 family 1 subfamily B member 1",8.70707820287352,7.54032930165394,8.57796978124265,8.35626085770498,8.24611514866862,9.79696020470359,9.98997975147619,9.01839625137632,10.1695518355928,9.16360171018517,9.32780251692774,-1.29216471994823,8.9903677784005,-3.85934311923782,0.00134075699449669,0.121177188772518,-0.884775525508132
"16886717","GALNT5","polypeptide N-acetylgalactosaminyltransferase 5",8.11620382338765,7.45856325197236,7.86030954246472,7.85325473296959,7.93970301974224,9.0460216138193,10.4048273193867,8.49084494859908,9.27755354842217,8.61982100424422,9.51507853549526,-1.38008428755381,8.59838012186393,-3.85760734506224,0.00134572260635247,0.121177188772518,-0.888201267777004
"17059388","KIAA1324L","KIAA1324 like",6.98977692794306,7.04911905171224,6.94780889293809,7.46800410484616,7.1463376161592,6.07533307976714,6.39608628889674,5.90209752001924,6.16161154768867,5.67833161290017,6.00527072931696,1.08375418895493,6.52907067019888,3.85459964642263,0.00135437071740279,0.121177188772518,-0.894137396800532
"16873562","PTGIR","prostaglandin I2 receptor",8.75506075077834,8.08464109791178,8.6472645070491,8.79295518182292,8.23582995392301,7.15666981480692,6.81672911822227,7.64887012224657,7.29391484144256,7.22110796143662,7.84033596123497,1.17354566173205,7.86303448280682,3.85068245331491,0.0013657177974939,0.121177188772518,-0.901868735317986
"16896859","LINC01914","long intergenic non-protein coding RNA 1914",5.78492954627656,6.31570511983886,5.78861559389839,5.77184384764009,6.0960753156949,4.3373858067075,5.332685283293,4.31107130791159,4.67969602372301,4.16157140415378,5.37404878961057,1.25202411543652,5.2685116398862,3.84576034700177,0.00138011151525542,0.121177188772518,-0.91158375712151
"17043982","ITGB8","integrin subunit beta 8",6.3963952336909,6.44854890269243,6.54148628138196,6.78335366506982,6.87013888125415,8.55986792652248,9.99963783470861,7.14376544691702,8.33734390747958,7.53393732657335,7.96754745880591,-1.64903205734998,7.50745662409965,-3.8418823484073,0.00139155932855663,0.121177188772518,-0.91923818703411
"16819224","MT1M","metallothionein 1M",6.23548172945508,6.46341175819211,5.79874718494093,5.62464353576595,5.92567727500869,7.38762668381226,7.60046782905856,6.92407829561384,7.36897853694757,6.83838098812056,6.87038211620313,-1.15539344495344,6.63980690301079,-3.83520192821196,0.00141150425293973,0.121177188772518,-0.932424487977441
"16941024","SEMA3B","semaphorin 3B",6.22058925387842,6.66592551037215,6.44816597054544,6.40955034577385,6.26586424364925,8.56663456288493,7.94295304648398,6.58849754157556,8.07066067864826,7.62564672434625,7.60132813706687,-1.33060105032382,7.12780145592954,-3.83293617316206,0.00141833391761243,0.121177188772518,-0.936896916323741
"16714618","ANK3","ankyrin 3",4.2869395263332,4.21553194145024,4.27966388636686,4.38597465239472,4.26581804602717,5.54677477624378,5.35957794818439,6.11992219945701,6.86788100050793,6.33224024713835,4.4293215626406,-1.48916734518091,5.09905870788584,-3.83198117167846,0.00142122252226737,0.121177188772518,-0.938782033494028
"17109042","MID1","midline 1",6.36287599220839,6.36470686244223,6.65890335810444,7.1319380859751,6.86803304523133,7.91149568365425,8.07319930545351,7.94090013492619,8.09844372375082,7.43794001228932,7.42685146412464,-1.13751358524083,7.2977534243782,-3.81567712761614,0.00147146000821522,0.123046715564396,-0.970966662574489
"16964799","SORCS2","sortilin related VPS10 domain containing receptor 2",7.9569601257262,6.92611834435675,7.70662480589035,7.71874112622875,6.97704899731682,5.8644117040643,7.34028186925758,5.68014825612026,5.21270468125523,5.64021584989601,6.17079717370437,1.47233875752081,6.65400481216515,3.81360990818667,0.00147795592404266,0.123046715564396,-0.975047580461439
"16689354","GBP2","guanylate binding protein 2",6.19857627805779,5.38325491840391,5.83545075416247,5.86015794467448,5.91591222195687,7.51627389992521,8.18847725154856,6.02430048036632,8.31901361949377,6.77724996557588,7.3443129064614,-1.52293426377742,6.66936184005697,-3.80124040101963,0.00151743171460534,0.124431780236324,-0.999467005241739
"16952769","CDCP1","CUB domain containing protein 1",5.80379137940469,5.91047719087408,5.66231235955796,5.2808079853866,4.87477298611986,7.38019093412155,7.27215594469565,6.67803103248432,6.15959643094013,6.15959643094013,7.51234084369094,-1.35388622254349,6.24491577438326,-3.79844693199663,0.00152649236922042,0.124431780236324,-1.00498190689711
"16678095","LOC102723834","uncharacterized LOC102723834",4.2864504234491,4.11106499864532,4.11481819408468,4.20584588339016,4.42489284748995,5.28985349367007,6.31960515990182,5.75821211505808,5.52075570579934,4.80606505461335,5.00887153139151,-1.22194604066052,4.89513049159031,-3.79684120696158,0.00153172513719736,0.124431780236324,-1.00815196945019
